Transaction_ID,Date,Product_ID,Store_ID,Quantity,Unit_Price,Total_Amount,Month_Year,Store_Name,Region,Store_Type,Product_Name,Brand,Category
TXN1649,2026-08-03,P004,ST001,3.0,20500000,61500000.0,2026-08,CH_HCM_Q1_0,Miền Nam,D,Xiaomi 14 5G,Xiaomi,Smartphone
TXN2183,2026-09-03,P005,ST013,1.0,5000000,5000000.0,2026-09,CH_HCM_GV_12,Miền Nam,C,AirPods Pro 2,Apple,Accessories
TXN1987,2026-09-07,P009,ST013,1.0,38500000,38500000.0,2026-09,CH_HCM_GV_12,Miền Nam,C,Samsung Galaxy Z Fold 5,Samsung,Smartphone
TXN1418,2026-08-17,P006,ST011,1.0,9000000,9000000.0,2026-08,CH_HCM_Q1_10,Miền Nam,D,Oppo Reno 11 5G,Oppo,Smartphone
TXN2722,2026-09-28,P006,ST015,2.0,9000000,18000000.0,2026-09,CH_BD_TDM_14,Miền Nam,C,Oppo Reno 11 5G,Oppo,Smartphone
TXN2743,2026-08-28,P008,ST001,2.0,9000000,18000000.0,2026-08,CH_HCM_Q1_0,Miền Nam,D,Apple Watch Series 9,Apple,Smartwatch
TXN1660,2026-07-16,P001,ST006,2.0,28500000,57000000.0,2026-07,CH_HCM_Q1_5,Miền Nam,D,iPhone 15 Pro Max 256GB,Apple,Smartphone
TXN1630,2026-08-31,P002,ST003,1.0,29500000,29500000.0,2026-08,CH_HCM_GV_2,Miền Nam,C,Samsung Galaxy S24 Ultra,Samsung,Smartphone
TXN1672,2026-07-12,P009,ST008,1.0,39500000,39500000.0,2026-07,CH_HCM_GV_7,Miền Nam,C,Samsung Galaxy Z Fold 5,Samsung,Smartphone
TXN2249,2026-09-19,P008,ST015,3.0,9000000,27000000.0,2026-09,CH_BD_TDM_14,Miền Nam,C,Apple Watch Series 9,Apple,Smartwatch
TXN2426,2026-09-04,P006,ST015,1.0,9000000,9000000.0,2026-09,CH_BD_TDM_14,Miền Nam,C,Oppo Reno 11 5G,Oppo,Smartphone
TXN1482,2026-07-31,P004,ST002,1.0,22000000,22000000.0,2026-07,CH_HCM_Q3_1,Miền Nam,A,Xiaomi 14 5G,Xiaomi,Smartphone
TXN2626,2026-08-13,P008,ST003,1.0,8500000,8500000.0,2026-08,CH_HCM_GV_2,Miền Nam,C,Apple Watch Series 9,Apple,Smartwatch
TXN1580,2026-09-05,P003,ST009,1.0,25500000,25500000.0,2026-09,CH_HCM_TB_8,Miền Nam,B,MacBook Air M3 8GB 256GB,Apple,Laptop
TXN2593,2026-08-08,P004,ST014,3.0,20500000,61500000.0,2026-08,CH_HCM_TB_13,Miền Nam,B,Xiaomi 14 5G,Xiaomi,Smartphone
TXN1992,2026-08-24,P003,ST005,1.0,26500000,26500000.0,2026-08,CH_BD_TDM_4,Miền Nam,C,MacBook Air M3 8GB 256GB,Apple,Laptop
TXN1914,2026-08-07,P004,ST013,1.0,20500000,20500000.0,2026-08,CH_HCM_GV_12,Miền Nam,C,Xiaomi 14 5G,Xiaomi,Smartphone
TXN1145,2026-08-04,P005,ST005,1.0,5500000,5500000.0,2026-08,CH_BD_TDM_4,Miền Nam,C,AirPods Pro 2,Apple,Accessories
TXN1856,2026-09-17,P001,ST014,1.0,29000000,29000000.0,2026-09,CH_HCM_TB_13,Miền Nam,B,iPhone 15 Pro Max 256GB,Apple,Smartphone
TXN2190,2026-07-18,P005,ST012,2.0,5500000,11000000.0,2026-07,CH_HCM_Q3_11,Miền Nam,A,AirPods Pro 2,Apple,Accessories
TXN2083,2026-08-01,P003,ST012,2.0,25500000,51000000.0,2026-08,CH_HCM_Q3_11,Miền Nam,A,MacBook Air M3 8GB 256GB,Apple,Laptop
TXN1530,2026-09-08,P010,ST011,1.0,6000000,6000000.0,2026-09,CH_HCM_Q1_10,Miền Nam,D,Loa Bluetooth Marshall,Marshall,Accessories
TXN1663,2026-09-11,P003,ST006,1.0,27000000,27000000.0,2026-09,CH_HCM_Q1_5,Miền Nam,D,MacBook Air M3 8GB 256GB,Apple,Laptop
TXN1049,2026-07-16,P010,ST004,1.0,7000000,7000000.0,2026-07,CH_HCM_TB_3,Miền Nam,B,Loa Bluetooth Marshall,Marshall,Accessories
TXN2474,2026-07-24,P007,ST005,1.0,28000000,28000000.0,2026-07,CH_BD_TDM_4,Miền Nam,C,iPad Pro M4 11 inch,Apple,Tablet
TXN1858,2026-07-06,P002,ST005,1.0,31000000,31000000.0,2026-07,CH_BD_TDM_4,Miền Nam,C,Samsung Galaxy S24 Ultra,Samsung,Smartphone
TXN2479,2026-07-04,P002,ST013,1.0,31000000,31000000.0,2026-07,CH_HCM_GV_12,Miền Nam,C,Samsung Galaxy S24 Ultra,Samsung,Smartphone
TXN2072,2026-08-30,P008,ST014,1.0,9000000,9000000.0,2026-08,CH_HCM_TB_13,Miền Nam,B,Apple Watch Series 9,Apple,Smartwatch
TXN1719,2026-09-06,P008,ST001,1.0,9500000,9500000.0,2026-09,CH_HCM_Q1_0,Miền Nam,D,Apple Watch Series 9,Apple,Smartwatch
TXN2715,2026-08-26,P003,ST013,1.0,27000000,27000000.0,2026-08,CH_HCM_GV_12,Miền Nam,C,MacBook Air M3 8GB 256GB,Apple,Laptop
TXN1583,2026-08-27,P010,ST007,1.0,6500000,6500000.0,2026-08,CH_HCM_Q3_6,Miền Nam,A,Loa Bluetooth Marshall,Marshall,Accessories
TXN1681,2026-09-28,P006,ST008,5.0,10500000,52500000.0,2026-09,CH_HCM_GV_7,Miền Nam,C,Oppo Reno 11 5G,Oppo,Smartphone
TXN1377,2026-07-16,P004,ST013,1.0,20500000,20500000.0,2026-07,CH_HCM_GV_12,Miền Nam,C,Xiaomi 14 5G,Xiaomi,Smartphone
TXN1983,2026-07-22,P006,ST015,1.0,10500000,10500000.0,2026-07,CH_BD_TDM_14,Miền Nam,C,Oppo Reno 11 5G,Oppo,Smartphone
TXN1009,2026-07-09,P004,ST015,4.0,21000000,84000000.0,2026-07,CH_BD_TDM_14,Miền Nam,C,Xiaomi 14 5G,Xiaomi,Smartphone
TXN1520,2026-07-23,P002,ST015,1.0,30500000,30500000.0,2026-07,CH_BD_TDM_14,Miền Nam,C,Samsung Galaxy S24 Ultra,Samsung,Smartphone
TXN2049,2026-08-23,P008,ST003,5.0,9000000,45000000.0,2026-08,CH_HCM_GV_2,Miền Nam,C,Apple Watch Series 9,Apple,Smartwatch
TXN2537,2026-07-05,P001,ST003,1.0,28500000,28500000.0,2026-07,CH_HCM_GV_2,Miền Nam,C,iPhone 15 Pro Max 256GB,Apple,Smartphone
TXN1725,2026-09-20,P008,ST011,1.0,9000000,9000000.0,2026-09,CH_HCM_Q1_10,Miền Nam,D,Apple Watch Series 9,Apple,Smartwatch
TXN2300,2026-07-17,P005,ST001,1.0,6000000,6000000.0,2026-07,CH_HCM_Q1_0,Miền Nam,D,AirPods Pro 2,Apple,Accessories
TXN2141,2026-09-15,P001,ST009,1.0,28500000,28500000.0,2026-09,CH_HCM_TB_8,Miền Nam,B,iPhone 15 Pro Max 256GB,Apple,Smartphone
TXN2448,2026-07-23,P003,ST003,1.0,27000000,27000000.0,2026-07,CH_HCM_GV_2,Miền Nam,C,MacBook Air M3 8GB 256GB,Apple,Laptop
TXN2464,2026-09-24,P006,ST007,1.0,9000000,9000000.0,2026-09,CH_HCM_Q3_6,Miền Nam,A,Oppo Reno 11 5G,Oppo,Smartphone
TXN1558,2026-08-07,P008,ST010,2.0,9000000,18000000.0,2026-08,CH_BD_TDM_9,Miền Nam,C,Apple Watch Series 9,Apple,Smartwatch
TXN2385,2026-09-13,P001,ST003,1.0,28000000,28000000.0,2026-09,CH_HCM_GV_2,Miền Nam,C,iPhone 15 Pro Max 256GB,Apple,Smartphone
TXN2399,2026-07-21,P001,ST008,1.0,29500000,29500000.0,2026-07,CH_HCM_GV_7,Miền Nam,C,iPhone 15 Pro Max 256GB,Apple,Smartphone
TXN2195,2026-07-20,P004,ST002,1.0,22000000,22000000.0,2026-07,CH_HCM_Q3_1,Miền Nam,A,Xiaomi 14 5G,Xiaomi,Smartphone
TXN2408,2026-08-29,P008,ST007,1.0,9000000,9000000.0,2026-08,CH_HCM_Q3_6,Miền Nam,A,Apple Watch Series 9,Apple,Smartwatch
TXN2663,2026-09-09,P002,ST015,1.0,31000000,31000000.0,2026-09,CH_BD_TDM_14,Miền Nam,C,Samsung Galaxy S24 Ultra,Samsung,Smartphone
TXN1035,2026-07-13,P007,ST006,1.0,26500000,26500000.0,2026-07,CH_HCM_Q1_5,Miền Nam,D,iPad Pro M4 11 inch,Apple,Tablet
TXN1951,2026-09-25,P006,ST015,1.0,9000000,9000000.0,2026-09,CH_BD_TDM_14,Miền Nam,C,Oppo Reno 11 5G,Oppo,Smartphone
TXN1297,2026-09-19,P006,ST003,1.0,9000000,9000000.0,2026-09,CH_HCM_GV_2,Miền Nam,C,Oppo Reno 11 5G,Oppo,Smartphone
TXN2733,2026-08-18,P009,ST012,1.0,39000000,39000000.0,2026-08,CH_HCM_Q3_11,Miền Nam,A,Samsung Galaxy Z Fold 5,Samsung,Smartphone
TXN2264,2026-07-01,P005,ST015,1.0,6000000,6000000.0,2026-07,CH_BD_TDM_14,Miền Nam,C,AirPods Pro 2,Apple,Accessories
TXN2740,2026-09-27,P008,ST012,5.0,9500000,47500000.0,2026-09,CH_HCM_Q3_11,Miền Nam,A,Apple Watch Series 9,Apple,Smartwatch
TXN1958,2026-09-22,P003,ST006,1.0,26000000,26000000.0,2026-09,CH_HCM_Q1_5,Miền Nam,D,MacBook Air M3 8GB 256GB,Apple,Laptop
TXN2726,2026-09-20,P003,ST001,1.0,26000000,26000000.0,2026-09,CH_HCM_Q1_0,Miền Nam,D,MacBook Air M3 8GB 256GB,Apple,Laptop
TXN2760,2026-09-11,P009,ST004,2.0,40000000,80000000.0,2026-09,CH_HCM_TB_3,Miền Nam,B,Samsung Galaxy Z Fold 5,Samsung,Smartphone
TXN2586,2026-08-05,P003,ST006,1.0,26000000,26000000.0,2026-08,CH_HCM_Q1_5,Miền Nam,D,MacBook Air M3 8GB 256GB,Apple,Laptop
TXN2131,2026-09-06,P004,ST010,1.0,21500000,21500000.0,2026-09,CH_BD_TDM_9,Miền Nam,C,Xiaomi 14 5G,Xiaomi,Smartphone
TXN2374,2026-09-25,P009,ST003,2.0,39500000,79000000.0,2026-09,CH_HCM_GV_2,Miền Nam,C,Samsung Galaxy Z Fold 5,Samsung,Smartphone
TXN2286,2026-08-08,P009,ST008,1.0,38500000,38500000.0,2026-08,CH_HCM_GV_7,Miền Nam,C,Samsung Galaxy Z Fold 5,Samsung,Smartphone
TXN1349,2026-09-26,P008,ST012,0.0,9500000,0.0,2026-09,CH_HCM_Q3_11,Miền Nam,A,Apple Watch Series 9,Apple,Smartwatch
TXN2368,2026-09-19,P006,ST008,1.0,9000000,9000000.0,2026-09,CH_HCM_GV_7,Miền Nam,C,Oppo Reno 11 5G,Oppo,Smartphone
TXN1643,2026-07-27,P009,ST010,1.0,38500000,38500000.0,2026-07,CH_BD_TDM_9,Miền Nam,C,Samsung Galaxy Z Fold 5,Samsung,Smartphone
TXN2528,2026-07-14,P002,ST005,1.0,30500000,30500000.0,2026-07,CH_BD_TDM_4,Miền Nam,C,Samsung Galaxy S24 Ultra,Samsung,Smartphone
TXN2676,2026-07-18,P001,ST004,1.0,29500000,29500000.0,2026-07,CH_HCM_TB_3,Miền Nam,B,iPhone 15 Pro Max 256GB,Apple,Smartphone
TXN1669,2026-07-16,P009,ST011,3.0,39500000,118500000.0,2026-07,CH_HCM_Q1_10,Miền Nam,D,Samsung Galaxy Z Fold 5,Samsung,Smartphone
TXN2167,2026-07-15,P001,ST004,4.0,29000000,116000000.0,2026-07,CH_HCM_TB_3,Miền Nam,B,iPhone 15 Pro Max 256GB,Apple,Smartphone
TXN2500,2026-08-24,P002,ST002,1.0,29500000,29500000.0,2026-08,CH_HCM_Q3_1,Miền Nam,A,Samsung Galaxy S24 Ultra,Samsung,Smartphone
TXN2179,2026-07-24,P004,ST009,4.0,22000000,88000000.0,2026-07,CH_HCM_TB_8,Miền Nam,B,Xiaomi 14 5G,Xiaomi,Smartphone
TXN1750,2026-07-27,P003,ST011,1.0,27000000,27000000.0,2026-07,CH_HCM_Q1_10,Miền Nam,D,MacBook Air M3 8GB 256GB,Apple,Laptop
TXN2521,2026-09-25,P002,ST007,1.0,31000000,31000000.0,2026-09,CH_HCM_Q3_6,Miền Nam,A,Samsung Galaxy S24 Ultra,Samsung,Smartphone
TXN1372,2026-09-27,P008,ST004,1.0,10000000,10000000.0,2026-09,CH_HCM_TB_3,Miền Nam,B,Apple Watch Series 9,Apple,Smartwatch
TXN2007,2026-07-09,P005,ST004,1.0,6000000,6000000.0,2026-07,CH_HCM_TB_3,Miền Nam,B,AirPods Pro 2,Apple,Accessories
TXN1963,2026-07-30,P002,ST005,1.0,31000000,31000000.0,2026-07,CH_BD_TDM_4,Miền Nam,C,Samsung Galaxy S24 Ultra,Samsung,Smartphone
TXN2357,2026-07-14,P001,ST002,1.0,28500000,28500000.0,2026-07,CH_HCM_Q3_1,Miền Nam,A,iPhone 15 Pro Max 256GB,Apple,Smartphone
TXN1786,2026-09-20,P002,ST011,1.0,30000000,30000000.0,2026-09,CH_HCM_Q1_10,Miền Nam,D,Samsung Galaxy S24 Ultra,Samsung,Smartphone
TXN1469,2026-09-04,P007,ST008,1.0,26500000,26500000.0,2026-09,CH_HCM_GV_7,Miền Nam,C,iPad Pro M4 11 inch,Apple,Tablet
TXN1140,2026-09-01,P009,ST013,1.0,38500000,38500000.0,2026-09,CH_HCM_GV_12,Miền Nam,C,Samsung Galaxy Z Fold 5,Samsung,Smartphone
TXN1788,2026-09-14,P009,ST006,1.0,39000000,39000000.0,2026-09,CH_HCM_Q1_5,Miền Nam,D,Samsung Galaxy Z Fold 5,Samsung,Smartphone
TXN1323,2026-07-30,P009,ST004,1.0,38500000,38500000.0,2026-07,CH_HCM_TB_3,Miền Nam,B,Samsung Galaxy Z Fold 5,Samsung,Smartphone
TXN1050,2026-09-18,P002,ST007,1.0,30000000,30000000.0,2026-09,CH_HCM_Q3_6,Miền Nam,A,Samsung Galaxy S24 Ultra,Samsung,Smartphone
TXN1714,2026-08-15,P003,ST003,1.0,26000000,26000000.0,2026-08,CH_HCM_GV_2,Miền Nam,C,MacBook Air M3 8GB 256GB,Apple,Laptop
TXN1792,2026-09-04,P001,ST014,2.0,29500000,59000000.0,2026-09,CH_HCM_TB_13,Miền Nam,B,iPhone 15 Pro Max 256GB,Apple,Smartphone
TXN1398,2026-08-10,P004,ST008,1.0,20500000,20500000.0,2026-08,CH_HCM_GV_7,Miền Nam,C,Xiaomi 14 5G,Xiaomi,Smartphone
TXN2147,2026-07-10,P006,ST013,1.0,9000000,9000000.0,2026-07,CH_HCM_GV_12,Miền Nam,C,Oppo Reno 11 5G,Oppo,Smartphone
TXN2707,2026-09-03,P008,ST012,3.0,9500000,28500000.0,2026-09,CH_HCM_Q3_11,Miền Nam,A,Apple Watch Series 9,Apple,Smartwatch
TXN1335,2026-09-28,P003,ST013,2.0,25500000,51000000.0,2026-09,CH_HCM_GV_12,Miền Nam,C,MacBook Air M3 8GB 256GB,Apple,Laptop
TXN2567,2026-07-19,P004,ST003,2.0,21000000,42000000.0,2026-07,CH_HCM_GV_2,Miền Nam,C,Xiaomi 14 5G,Xiaomi,Smartphone
TXN1618,2026-08-28,P008,ST006,1.0,10000000,10000000.0,2026-08,CH_HCM_Q1_5,Miền Nam,D,Apple Watch Series 9,Apple,Smartwatch
TXN1406,2026-08-06,P009,ST001,2.0,38500000,77000000.0,2026-08,CH_HCM_Q1_0,Miền Nam,D,Samsung Galaxy Z Fold 5,Samsung,Smartphone
TXN2689,2026-08-27,P007,ST001,1.0,27500000,27500000.0,2026-08,CH_HCM_Q1_0,Miền Nam,D,iPad Pro M4 11 inch,Apple,Tablet
TXN2672,2026-08-20,P002,ST001,1.0,29500000,29500000.0,2026-08,CH_HCM_Q1_0,Miền Nam,D,Samsung Galaxy S24 Ultra,Samsung,Smartphone
TXN2555,2026-07-22,P010,ST005,1.0,5500000,5500000.0,2026-07,CH_BD_TDM_4,Miền Nam,C,Loa Bluetooth Marshall,Marshall,Accessories
TXN2659,2026-09-02,P009,ST011,1.0,40000000,40000000.0,2026-09,CH_HCM_Q1_10,Miền Nam,D,Samsung Galaxy Z Fold 5,Samsung,Smartphone
TXN1363,2026-07-10,P007,ST006,1.0,27500000,27500000.0,2026-07,CH_HCM_Q1_5,Miền Nam,D,iPad Pro M4 11 inch,Apple,Tablet
TXN1497,2026-07-07,P005,ST007,1.0,6000000,6000000.0,2026-07,CH_HCM_Q3_6,Miền Nam,A,AirPods Pro 2,Apple,Accessories
TXN2349,2026-07-15,P003,ST005,1.0,27000000,27000000.0,2026-07,CH_BD_TDM_4,Miền Nam,C,MacBook Air M3 8GB 256GB,Apple,Laptop
TXN1342,2026-08-07,P007,ST001,1.0,27500000,27500000.0,2026-08,CH_HCM_Q1_0,Miền Nam,D,iPad Pro M4 11 inch,Apple,Tablet
TXN1042,2026-08-21,P001,ST003,1.0,28000000,28000000.0,2026-08,CH_HCM_GV_2,Miền Nam,C,iPhone 15 Pro Max 256GB,Apple,Smartphone
TXN1782,2026-07-18,P009,ST015,1.0,39500000,39500000.0,2026-07,CH_BD_TDM_14,Miền Nam,C,Samsung Galaxy Z Fold 5,Samsung,Smartphone
TXN2323,2026-09-12,P001,ST011,5.0,29500000,147500000.0,2026-09,CH_HCM_Q1_10,Miền Nam,D,iPhone 15 Pro Max 256GB,Apple,Smartphone
TXN1974,2026-09-23,P004,ST007,2.0,22000000,44000000.0,2026-09,CH_HCM_Q3_6,Miền Nam,A,Xiaomi 14 5G,Xiaomi,Smartphone
TXN2612,2026-09-25,P008,ST002,1.0,9500000,9500000.0,2026-09,CH_HCM_Q3_1,Miền Nam,A,Apple Watch Series 9,Apple,Smartwatch
TXN1303,2026-08-27,P010,ST011,1.0,5500000,5500000.0,2026-08,CH_HCM_Q1_10,Miền Nam,D,Loa Bluetooth Marshall,Marshall,Accessories
TXN2156,2026-08-25,P005,ST013,1.0,5500000,5500000.0,2026-08,CH_HCM_GV_12,Miền Nam,C,AirPods Pro 2,Apple,Accessories
TXN1011,2026-07-19,P005,ST003,1.0,5000000,5000000.0,2026-07,CH_HCM_GV_2,Miền Nam,C,AirPods Pro 2,Apple,Accessories
TXN1664,2026-09-12,P002,ST004,2.0,31000000,62000000.0,2026-09,CH_HCM_TB_3,Miền Nam,B,Samsung Galaxy S24 Ultra,Samsung,Smartphone
TXN2177,2026-07-30,P007,ST009,5.0,28000000,140000000.0,2026-07,CH_HCM_TB_8,Miền Nam,B,iPad Pro M4 11 inch,Apple,Tablet
TXN2244,2026-09-20,P004,ST012,1.0,22000000,22000000.0,2026-09,CH_HCM_Q3_11,Miền Nam,A,Xiaomi 14 5G,Xiaomi,Smartphone
TXN1628,2026-07-07,P007,ST011,1.0,27500000,27500000.0,2026-07,CH_HCM_Q1_10,Miền Nam,D,iPad Pro M4 11 inch,Apple,Tablet
TXN1453,2026-08-24,P009,ST006,1.0,40000000,40000000.0,2026-08,CH_HCM_Q1_5,Miền Nam,D,Samsung Galaxy Z Fold 5,Samsung,Smartphone
TXN2473,2026-09-29,P010,ST013,3.0,6500000,19500000.0,2026-09,CH_HCM_GV_12,Miền Nam,C,Loa Bluetooth Marshall,Marshall,Accessories
TXN1815,2026-07-18,P004,ST006,1.0,20500000,20500000.0,2026-07,CH_HCM_Q1_5,Miền Nam,D,Xiaomi 14 5G,Xiaomi,Smartphone
TXN1327,2026-07-07,P008,ST014,1.0,10000000,10000000.0,2026-07,CH_HCM_TB_13,Miền Nam,B,Apple Watch Series 9,Apple,Smartwatch
TXN1084,2026-09-18,P006,ST011,2.0,9500000,19000000.0,2026-09,CH_HCM_Q1_10,Miền Nam,D,Oppo Reno 11 5G,Oppo,Smartphone
TXN2026,2026-09-05,P009,ST001,2.0,39000000,78000000.0,2026-09,CH_HCM_Q1_0,Miền Nam,D,Samsung Galaxy Z Fold 5,Samsung,Smartphone
TXN1941,2026-07-21,P003,ST004,1.0,26000000,26000000.0,2026-07,CH_HCM_TB_3,Miền Nam,B,MacBook Air M3 8GB 256GB,Apple,Laptop
TXN1961,2026-09-04,P003,ST008,1.0,26500000,26500000.0,2026-09,CH_HCM_GV_7,Miền Nam,C,MacBook Air M3 8GB 256GB,Apple,Laptop
TXN1841,2026-08-15,P007,ST005,1.0,26500000,26500000.0,2026-08,CH_BD_TDM_4,Miền Nam,C,iPad Pro M4 11 inch,Apple,Tablet
TXN1973,2026-07-28,P003,ST003,1.0,27000000,27000000.0,2026-07,CH_HCM_GV_2,Miền Nam,C,MacBook Air M3 8GB 256GB,Apple,Laptop
TXN1967,2026-08-03,P010,ST009,1.0,5500000,5500000.0,2026-08,CH_HCM_TB_8,Miền Nam,B,Loa Bluetooth Marshall,Marshall,Accessories
TXN2687,2026-09-09,P002,ST005,3.0,29500000,88500000.0,2026-09,CH_BD_TDM_4,Miền Nam,C,Samsung Galaxy S24 Ultra,Samsung,Smartphone
TXN2290,2026-07-23,P002,ST012,4.0,29500000,118000000.0,2026-07,CH_HCM_Q3_11,Miền Nam,A,Samsung Galaxy S24 Ultra,Samsung,Smartphone
TXN1290,2026-09-14,P007,ST009,1.0,27000000,27000000.0,2026-09,CH_HCM_TB_8,Miền Nam,B,iPad Pro M4 11 inch,Apple,Tablet
TXN1735,2026-07-07,P007,ST008,2.0,27500000,55000000.0,2026-07,CH_HCM_GV_7,Miền Nam,C,iPad Pro M4 11 inch,Apple,Tablet
TXN2623,2026-07-01,P005,ST009,1.0,5000000,5000000.0,2026-07,CH_HCM_TB_8,Miền Nam,B,AirPods Pro 2,Apple,Accessories
TXN2440,2026-08-30,P006,ST007,1.0,10500000,10500000.0,2026-08,CH_HCM_Q3_6,Miền Nam,A,Oppo Reno 11 5G,Oppo,Smartphone
TXN2496,2026-07-18,P008,ST015,5.0,9000000,45000000.0,2026-07,CH_BD_TDM_14,Miền Nam,C,Apple Watch Series 9,Apple,Smartwatch
TXN1604,2026-08-26,P009,ST004,5.0,40000000,200000000.0,2026-08,CH_HCM_TB_3,Miền Nam,B,Samsung Galaxy Z Fold 5,Samsung,Smartphone
TXN1827,2026-08-25,P003,ST006,5.0,25500000,127500000.0,2026-08,CH_HCM_Q1_5,Miền Nam,D,MacBook Air M3 8GB 256GB,Apple,Laptop
TXN1916,2026-07-31,P010,ST015,1.0,7000000,7000000.0,2026-07,CH_BD_TDM_14,Miền Nam,C,Loa Bluetooth Marshall,Marshall,Accessories
TXN1710,2026-08-05,P001,ST013,5.0,28500000,142500000.0,2026-08,CH_HCM_GV_12,Miền Nam,C,iPhone 15 Pro Max 256GB,Apple,Smartphone
TXN2099,2026-08-30,P007,ST011,4.0,27000000,108000000.0,2026-08,CH_HCM_Q1_10,Miền Nam,D,iPad Pro M4 11 inch,Apple,Tablet
TXN2088,2026-09-18,P008,ST005,2.0,8500000,17000000.0,2026-09,CH_BD_TDM_4,Miền Nam,C,Apple Watch Series 9,Apple,Smartwatch
TXN1724,2026-08-11,P003,ST003,2.0,25500000,51000000.0,2026-08,CH_HCM_GV_2,Miền Nam,C,MacBook Air M3 8GB 256GB,Apple,Laptop
TXN1454,2026-07-24,P003,ST008,1.0,26500000,26500000.0,2026-07,CH_HCM_GV_7,Miền Nam,C,MacBook Air M3 8GB 256GB,Apple,Laptop
TXN1821,2026-08-24,P008,ST007,1.0,9500000,9500000.0,2026-08,CH_HCM_Q3_6,Miền Nam,A,Apple Watch Series 9,Apple,Smartwatch
TXN2367,2026-08-19,P004,ST005,1.0,22000000,22000000.0,2026-08,CH_BD_TDM_4,Miền Nam,C,Xiaomi 14 5G,Xiaomi,Smartphone
TXN2354,2026-07-26,P010,ST007,1.0,5500000,5500000.0,2026-07,CH_HCM_Q3_6,Miền Nam,A,Loa Bluetooth Marshall,Marshall,Accessories
TXN2388,2026-08-23,P008,ST012,1.0,9500000,9500000.0,2026-08,CH_HCM_Q3_11,Miền Nam,A,Apple Watch Series 9,Apple,Smartwatch
TXN1850,2026-08-15,P008,ST010,1.0,10000000,10000000.0,2026-08,CH_BD_TDM_9,Miền Nam,C,Apple Watch Series 9,Apple,Smartwatch
TXN2302,2026-08-06,P001,ST004,1.0,28000000,28000000.0,2026-08,CH_HCM_TB_3,Miền Nam,B,iPhone 15 Pro Max 256GB,Apple,Smartphone
TXN2000,2026-07-23,P006,ST009,1.0,9500000,9500000.0,2026-07,CH_HCM_TB_8,Miền Nam,B,Oppo Reno 11 5G,Oppo,Smartphone
TXN1396,2026-09-16,P003,ST006,3.0,26000000,78000000.0,2026-09,CH_HCM_Q1_5,Miền Nam,D,MacBook Air M3 8GB 256GB,Apple,Laptop
TXN2505,2026-09-24,P006,ST001,1.0,9500000,9500000.0,2026-09,CH_HCM_Q1_0,Miền Nam,D,Oppo Reno 11 5G,Oppo,Smartphone
TXN2477,2026-08-08,P008,ST002,1.0,9000000,9000000.0,2026-08,CH_HCM_Q3_1,Miền Nam,A,Apple Watch Series 9,Apple,Smartwatch
TXN1018,2026-09-21,P006,ST002,1.0,10000000,10000000.0,2026-09,CH_HCM_Q3_1,Miền Nam,A,Oppo Reno 11 5G,Oppo,Smartphone
TXN1493,2026-08-29,P001,ST009,1.0,28000000,28000000.0,2026-08,CH_HCM_TB_8,Miền Nam,B,iPhone 15 Pro Max 256GB,Apple,Smartphone
TXN2125,2026-07-07,P006,ST004,1.0,10500000,10500000.0,2026-07,CH_HCM_TB_3,Miền Nam,B,Oppo Reno 11 5G,Oppo,Smartphone
TXN2404,2026-07-07,P007,ST003,1.0,26500000,26500000.0,2026-07,CH_HCM_GV_2,Miền Nam,C,iPad Pro M4 11 inch,Apple,Tablet
TXN2347,2026-09-15,P002,ST012,4.0,31000000,124000000.0,2026-09,CH_HCM_Q3_11,Miền Nam,A,Samsung Galaxy S24 Ultra,Samsung,Smartphone
TXN2766,2026-07-15,P002,ST009,1.0,30500000,30500000.0,2026-07,CH_HCM_TB_8,Miền Nam,B,Samsung Galaxy S24 Ultra,Samsung,Smartphone
TXN1488,2026-08-22,P005,ST005,1.0,5500000,5500000.0,2026-08,CH_BD_TDM_4,Miền Nam,C,AirPods Pro 2,Apple,Accessories
TXN2182,2026-09-26,P006,ST006,1.0,10000000,10000000.0,2026-09,CH_HCM_Q1_5,Miền Nam,D,Oppo Reno 11 5G,Oppo,Smartphone
TXN1588,2026-09-15,P007,ST010,1.0,28000000,28000000.0,2026-09,CH_BD_TDM_9,Miền Nam,C,iPad Pro M4 11 inch,Apple,Tablet
TXN1584,2026-07-27,P005,ST013,2.0,6000000,12000000.0,2026-07,CH_HCM_GV_12,Miền Nam,C,AirPods Pro 2,Apple,Accessories
TXN1780,2026-09-01,P009,ST014,1.0,40000000,40000000.0,2026-09,CH_HCM_TB_13,Miền Nam,B,Samsung Galaxy Z Fold 5,Samsung,Smartphone
TXN1687,2026-07-20,P002,ST003,1.0,30000000,30000000.0,2026-07,CH_HCM_GV_2,Miền Nam,C,Samsung Galaxy S24 Ultra,Samsung,Smartphone
TXN2112,2026-09-10,P005,ST009,1.0,5500000,5500000.0,2026-09,CH_HCM_TB_8,Miền Nam,B,AirPods Pro 2,Apple,Accessories
TXN2601,2026-08-21,P004,ST011,1.0,22000000,22000000.0,2026-08,CH_HCM_Q1_10,Miền Nam,D,Xiaomi 14 5G,Xiaomi,Smartphone
TXN1574,2026-07-11,P002,ST014,0.0,30500000,0.0,2026-07,CH_HCM_TB_13,Miền Nam,B,Samsung Galaxy S24 Ultra,Samsung,Smartphone
